case,ebno_db,noise_variance_no,rx_ant,subcarrier_f,symbol_s,pilot_mask_F,nonzero_dmrs_on_selected_port,tx_real,tx_imag,y_real,y_imag,h_true_real,h_true_imag,h_ls_real,h_ls_imag,err_var_rx_ant,err_var_mean_over_rx
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,0,0,0,-0.9486832618713379,0.3162277638912201,-0.7380272746086121,0.650447428226471,0.8718510866165161,-0.612667441368103,0.807539701461792,-0.6393522024154663,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,1,0,0,-0.3162277638912201,-0.9486832618713379,-0.5952197909355164,-0.7505871057510376,0.8846750855445862,-0.5952435731887817,0.8551381826400757,-0.6214233636856079,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,2,1,1,1.0,1.0,1.6403958797454834,0.3069473206996918,0.901312530040741,-0.5714061260223389,0.9027366638183594,-0.6034945249557495,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,3,0,0,-0.3162277638912201,0.3162277638912201,-0.8995615839958191,0.7043574452400208,0.9159608483314514,-0.5497384667396545,0.9503351449966431,-0.5855656862258911,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,4,0,0,-0.9486832618713379,-0.9486832618713379,-1.385388970375061,-0.14724257588386536,0.9350493550300598,-0.5192579627037048,0.9979336261749268,-0.5676368474960327,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,5,0,0,0.3162277638912201,-0.9486832618713379,-0.29388222098350525,-1.2646106481552124,0.9507917165756226,-0.49306052923202515,1.0455321073532104,-0.5497080087661743,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,6,0,0,0.9486832618713379,0.3162277638912201,0.5716637372970581,0.25145262479782104,0.9681388735771179,-0.4619559943675995,1.0931305885314941,-0.5317791700363159,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,7,0,0,-0.3162277638912201,0.9486832618713379,0.017144642770290375,1.527374029159546,0.9849810004234314,-0.42953720688819885,1.1407289505004883,-0.5138502717018127,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,8,0,0,-0.9486832618713379,-0.9486832618713379,-1.2162562608718872,-0.3324795365333557,0.9987713098526001,-0.40192943811416626,1.188327431678772,-0.49592143297195435,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,9,0,0,-0.9486832618713379,-0.3162277638912201,-1.684624433517456,-0.2939896583557129,1.0135098695755005,-0.36971938610076904,1.2359259128570557,-0.47799259424209595,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,10,0,0,-0.3162277638912201,-0.3162277638912201,-0.721485435962677,-0.481354296207428,1.026097297668457,-0.3409099280834198,1.2835243940353394,-0.46006375551223755,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,11,1,1,1.0,1.0,1.910461187362671,0.6911473870277405,1.0389009714126587,-0.3088243901729584,1.331122875213623,-0.44213491678237915,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,12,0,0,0.9486832618713379,-0.9486832618713379,1.0188512802124023,-1.3951843976974487,1.049796462059021,-0.28034302592277527,1.3787213563919067,-0.42420607805252075,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,0,13,0,0,0.9486832618713379,-0.3162277638912201,1.0389678478240967,-0.44429296255111694,1.057849645614624,-0.2607205808162689,1.4263198375701904,-0.40627720952033997,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,0,0,0,0.9486832618713379,-0.9486832618713379,0.41863366961479187,-1.5228486061096191,0.9080144762992859,-0.6465772986412048,0.807539701461792,-0.6393522024154663,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,1,0,0,0.3162277638912201,-0.9486832618713379,-0.11701971292495728,-1.1744084358215332,0.9217516183853149,-0.6300852298736572,0.8551381826400757,-0.6214233636856079,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,2,1,0,0.0,0.0,0.036945343017578125,-0.10923244059085846,0.9395421743392944,-0.6069158911705017,0.9027366638183594,-0.6034945249557495,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,3,0,0,0.3162277638912201,0.3162277638912201,0.4729436933994293,0.24393101036548615,0.9552468657493591,-0.5860108733177185,0.9503351449966431,-0.5855656862258911,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,4,0,0,0.3162277638912201,0.9486832618713379,0.4872300922870636,0.8349457383155823,0.9757278561592102,-0.5559138655662537,0.9979336261749268,-0.5676368474960327,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,5,0,0,-0.9486832618713379,0.9486832618713379,-0.1660001575946808,1.4865103960037231,0.9926829934120178,-0.5302825570106506,1.0455321073532104,-0.5497080087661743,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,6,0,0,0.9486832618713379,0.3162277638912201,1.0090768337249756,-0.6187490820884705,1.0114234685897827,-0.49952343106269836,1.0931305885314941,-0.5317791700363159,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,7,0,0,-0.3162277638912201,-0.3162277638912201,-0.508159875869751,-0.3206506669521332,1.0296975374221802,-0.4673825204372406,1.1407289505004883,-0.5138502717018127,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,8,0,0,0.9486832618713379,-0.3162277638912201,0.984109103679657,-0.7151568531990051,1.0447231531143188,-0.4402643144130707,1.188327431678772,-0.49592143297195435,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,9,0,0,-0.3162277638912201,-0.3162277638912201,-0.07470564544200897,-0.7325642704963684,1.0608631372451782,-0.40832483768463135,1.2359259128570557,-0.47799259424209595,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,10,0,0,-0.3162277638912201,0.3162277638912201,-0.18596486747264862,0.6928793787956238,1.074711561203003,-0.3799363672733307,1.2835243940353394,-0.46006375551223755,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,11,1,0,0.0,0.0,0.493432879447937,-0.45284605026245117,1.088890790939331,-0.3481079339981079,1.331122875213623,-0.44213491678237915,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,12,0,0,-0.9486832618713379,0.9486832618713379,-0.6503296494483948,0.9029955863952637,1.1010158061981201,-0.32004815340042114,1.3787213563919067,-0.42420607805252075,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,1,13,0,0,0.3162277638912201,0.9486832618713379,0.6488668918609619,1.007120966911316,1.109951138496399,-0.30127763748168945,1.4263198375701904,-0.40627720952033997,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,0,0,0,0.9486832618713379,-0.3162277638912201,0.8895435333251953,-1.1781723499298096,0.9382852911949158,-0.6988463401794434,0.807539701461792,-0.6393522024154663,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,1,0,0,0.3162277638912201,0.9486832618713379,0.885280430316925,0.5884010195732117,0.9526644349098206,-0.6834076046943665,0.8551381826400757,-0.6214233636856079,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,2,1,1,1.0,1.0,1.372066617012024,0.29153692722320557,0.9714648723602295,-0.661067545413971,0.9027366638183594,-0.6034945249557495,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,3,0,0,0.9486832618713379,0.3162277638912201,1.1753510236740112,0.06062117964029312,0.9880311489105225,-0.6410675048828125,0.9503351449966431,-0.5855656862258911,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,4,0,0,-0.9486832618713379,0.9486832618713379,-0.4895380437374115,1.5097522735595703,1.009884238243103,-0.6115543842315674,0.9979336261749268,-0.5676368474960327,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,5,0,0,0.3162277638912201,0.9486832618713379,1.2894729375839233,0.9821987748146057,1.0279368162155151,-0.5866557359695435,1.0455321073532104,-0.5497080087661743,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,6,0,0,0.3162277638912201,0.3162277638912201,0.4541761875152588,0.35878264904022217,1.0480471849441528,-0.5564389824867249,1.0931305885314941,-0.5317791700363159,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,7,0,0,0.3162277638912201,0.9486832618713379,1.1266989707946777,0.6998881697654724,1.0677486658096313,-0.5247778296470642,1.1407289505004883,-0.5138502717018127,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,8,0,0,0.9486832618713379,0.3162277638912201,1.6019787788391113,-0.15865933895111084,1.0839037895202637,-0.49831461906433105,1.188327431678772,-0.49592143297195435,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,9,0,0,0.3162277638912201,-0.9486832618713379,-0.20470333099365234,-1.310357689857483,1.1014245748519897,-0.4668389856815338,1.2359259128570557,-0.47799259424209595,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,10,0,0,-0.3162277638912201,-0.3162277638912201,-0.6010485291481018,-0.08416272699832916,1.1164417266845703,-0.4390386641025543,1.2835243940353394,-0.46006375551223755,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,11,1,1,-1.0,1.0,-1.0868284702301025,1.636054277420044,1.1319634914398193,-0.4076530933380127,1.331122875213623,-0.44213491678237915,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,12,0,0,-0.3162277638912201,0.3162277638912201,-0.5009067058563232,0.8535059690475464,1.1452103853225708,-0.38017359375953674,1.3787213563919067,-0.42420607805252075,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,2,13,0,0,0.9486832618713379,-0.3162277638912201,0.943102240562439,-0.4196860194206238,1.1547454595565796,-0.3623504042625427,1.4263198375701904,-0.40627720952033997,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,0,0,0,0.3162277638912201,-0.3162277638912201,-0.54788738489151,-0.9377527832984924,0.9558638334274292,-0.7665160894393921,0.93169766664505,-0.6619320511817932,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,1,0,0,-0.3162277638912201,-0.3162277638912201,-0.9644981622695923,-0.2348025143146515,0.9705996513366699,-0.7521502375602722,0.9606929421424866,-0.657477617263794,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,2,1,0,0.0,0.0,0.25686949491500854,0.1139308288693428,0.9902325868606567,-0.7307462096214294,0.9896882772445679,-0.6530231833457947,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,3,0,0,0.3162277638912201,0.3162277638912201,0.5547658205032349,-0.19495871663093567,1.0074416399002075,-0.7117197513580322,1.0186835527420044,-0.6485687494277954,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,4,0,0,-0.3162277638912201,0.3162277638912201,-0.13490641117095947,1.2272861003875732,1.0305919647216797,-0.6829806566238403,1.0476789474487305,-0.6441143155097961,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,5,0,0,-0.9486832618713379,0.9486832618713379,-0.08839785307645798,1.7147469520568848,1.04958975315094,-0.6589358448982239,1.076674222946167,-0.6396598815917969,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,6,0,0,-0.3162277638912201,-0.9486832618713379,-0.8170884251594543,-1.0137065649032593,1.0709946155548096,-0.6294462084770203,1.1056694984436035,-0.6352054476737976,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,7,0,0,-0.3162277638912201,-0.9486832618713379,-0.9874649047851562,-0.8949525356292725,1.0920650959014893,-0.5984614491462708,1.1346648931503296,-0.6307510137557983,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,8,0,0,-0.9486832618713379,0.3162277638912201,-0.6168034672737122,0.7816953659057617,1.1092073917388916,-0.5727762579917908,1.1636601686477661,-0.6262965798377991,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,9,0,0,0.9486832618713379,-0.3162277638912201,0.8490335941314697,-0.6696019768714905,1.1280381679534912,-0.5419454574584961,1.1926554441452026,-0.6218421459197998,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,10,0,0,-0.3162277638912201,0.9486832618713379,-0.14661361277103424,0.7892869710922241,1.1440941095352173,-0.514862060546875,1.2216508388519287,-0.6173877120018005,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,11,1,0,0.0,0.0,-0.02996690943837166,-0.04131613299250603,1.1608788967132568,-0.4840880036354065,1.2506461143493652,-0.6129332780838013,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,12,0,0,-0.9486832618713379,0.3162277638912201,-0.8375725746154785,0.8240262866020203,1.1751066446304321,-0.45730307698249817,1.2796413898468018,-0.608478844165802,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,3,13,0,0,0.9486832618713379,0.3162277638912201,1.1024363040924072,-0.3121350109577179,1.1849554777145386,-0.4404153823852539,1.3086366653442383,-0.6040244102478027,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,0,0,0,-0.9486832618713379,-0.3162277638912201,-0.8598138093948364,0.3543546199798584,0.9555954933166504,-0.8441985249519348,1.055855631828308,-0.6845118999481201,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,1,0,0,-0.3162277638912201,0.9486832618713379,0.224842831492424,0.8420659303665161,0.9704275727272034,-0.8308278322219849,1.0662477016448975,-0.69353187084198,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,2,1,1,-1.0,-1.0,-1.7113621234893799,-0.5636693239212036,0.9907034039497375,-0.8104058504104614,1.0766398906707764,-0.7025518417358398,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,3,0,0,0.9486832618713379,0.3162277638912201,1.0850061178207397,-0.3427990674972534,1.008339524269104,-0.7923465371131897,1.0870320796966553,-0.7115718126296997,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,4,0,0,-0.3162277638912201,0.3162277638912201,-0.6358507871627808,0.12536653876304626,1.032665491104126,-0.764543890953064,1.0974241495132446,-0.7205917835235596,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,5,0,0,-0.3162277638912201,0.3162277638912201,-0.023575684055685997,0.7027040719985962,1.0524382591247559,-0.7414214611053467,1.1078163385391235,-0.7296118140220642,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,6,0,0,0.3162277638912201,0.9486832618713379,1.4555065631866455,1.0884217023849487,1.0750176906585693,-0.712815523147583,1.1182085275650024,-0.7386317849159241,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,7,0,0,-0.3162277638912201,-0.9486832618713379,-1.2125980854034424,-0.8235911130905151,1.097348928451538,-0.6826800107955933,1.1286005973815918,-0.7476517558097839,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,8,0,0,0.9486832618713379,0.9486832618713379,1.877493977546692,0.8304386734962463,1.1153171062469482,-0.6578450798988342,1.1389927864074707,-0.7566717267036438,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,9,0,0,0.9486832618713379,-0.9486832618713379,0.31535056233406067,-1.3271920680999756,1.13534414768219,-0.6278126239776611,1.1493849754333496,-0.7656917572021484,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,10,0,0,0.9486832618713379,-0.3162277638912201,0.7888143062591553,-1.3399581909179688,1.1522878408432007,-0.6015279293060303,1.159777045249939,-0.7747117280960083,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,11,1,1,1.0,1.0,2.1498641967773438,0.5454172492027283,1.1702179908752441,-0.5715026259422302,1.1701692342758179,-0.7837316989898682,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,12,0,0,-0.9486832618713379,-0.9486832618713379,-1.182215690612793,-0.7861211895942688,1.1852704286575317,-0.5454756617546082,1.1805614233016968,-0.792751669883728,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,4,13,0,0,0.3162277638912201,-0.9486832618713379,-0.6105444431304932,-0.9351401329040527,1.1951839923858643,-0.5294148325920105,1.1909534931182861,-0.8017716407775879,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,0,0,0,0.9486832618713379,-0.9486832618713379,-0.17455163598060608,-1.3209619522094727,0.9348004460334778,-0.92494797706604,1.055855631828308,-0.6845118999481201,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,1,0,0,0.3162277638912201,0.3162277638912201,0.6500046849250793,-0.4646719992160797,0.9495258331298828,-0.9124172329902649,1.0662477016448975,-0.69353187084198,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,2,1,0,0.0,0.0,0.30224940180778503,-0.32385149598121643,0.970264732837677,-0.8929640054702759,1.0766398906707764,-0.7025518417358398,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,3,0,0,0.3162277638912201,-0.3162277638912201,0.3617101311683655,-0.3647025525569916,0.9881422519683838,-0.8757998943328857,1.0870320796966553,-0.7115718126296997,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,4,0,0,0.3162277638912201,-0.3162277638912201,-0.26883748173713684,-0.6069551110267639,1.0134873390197754,-0.8490557074546814,1.0974241495132446,-0.7205917835235596,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,5,0,0,0.9486832618713379,-0.9486832618713379,0.14203891158103943,-1.4312543869018555,1.0338659286499023,-0.8268698453903198,1.1078163385391235,-0.7296118140220642,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,6,0,0,-0.9486832618713379,0.3162277638912201,-0.5938250422477722,1.4532281160354614,1.0574673414230347,-0.7992635369300842,1.1182085275650024,-0.7386317849159241,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,7,0,0,0.9486832618713379,-0.3162277638912201,1.052886724472046,-1.036258578300476,1.0809122323989868,-0.7701125144958496,1.1286005973815918,-0.7476517558097839,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,8,0,0,-0.9486832618713379,0.9486832618713379,-0.4535137414932251,2.2954676151275635,1.099544882774353,-0.7461486458778381,1.1389927864074707,-0.7566717267036438,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,9,0,0,-0.9486832618713379,0.9486832618713379,-0.6604329943656921,1.9070430994033813,1.120622992515564,-0.7170284986495972,1.1493849754333496,-0.7656917572021484,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,10,0,0,0.3162277638912201,0.3162277638912201,0.44538742303848267,0.07192644476890564,1.138299822807312,-0.6915745735168457,1.159777045249939,-0.7747117280960083,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,11,1,0,0.0,0.0,0.37922000885009766,0.09581436961889267,1.1572328805923462,-0.6623945236206055,1.1701692342758179,-0.7837316989898682,0.03167392686009407,0.03167392686009407
twc_mild_dmrsrich,7.0,0.1266956925392151,0,5,12,0,0,0.9486832618713379,-0.3162277638912201,1.202648639678955,-1.279265284538269,1.172957181930542,-0.6371387243270874,1.1805614233016968,-0.792751669883728,0.03167392686009407,0.03167392686009407
